package_code,procedure_name,tier3_cost,tier2_cost,tier1_cost,category,private_tier1,private_tier2,private_tier3,private_metro
SB042,"Bone Tumour (benign)
curettage / Excision
and bone grafting",27700.0,31400.0,33200.0,SB,106240,100480,88640,132800
SB043,"Single Stage
Amputation",15400.0,18100.0,19300.0,SB,61760,57920,49280,77200
SB043,"Single Stage
Amputation",16200.0,19000.0,20300.0,SB,64960,60800,51840,81200
SB043,"Single Stage
Amputation",18100.0,21200.0,22700.0,SB,72640,67840,57920,90800
SB043,"Single Stage
Amputation",18600.0,21800.0,23300.0,SB,74560,69760,59520,93200
SB043,"Single Stage
Amputation",18600.0,21800.0,23300.0,SB,74560,69760,59520,93200
SB043,"Single Stage
Amputation",18600.0,21800.0,23300.0,SB,74560,69760,59520,93200
SB043,"Single Stage
Amputation",18600.0,21800.0,23300.0,SB,74560,69760,59520,93200
SB044,Two Stage Amputation,23200.0,27200.0,29000.0,SB,92800,87040,74240,116000
SB044,Two Stage Amputation,23200.0,27200.0,29000.0,SB,92800,87040,74240,116000
SB044,Two Stage Amputation,23200.0,27200.0,29000.0,SB,92800,87040,74240,116000
SB044,Two Stage Amputation,23200.0,27200.0,29000.0,SB,92800,87040,74240,116000
SB044,Two Stage Amputation,23200.0,27200.0,29000.0,SB,92800,87040,74240,116000
SB044,Two Stage Amputation,23200.0,27200.0,29000.0,SB,92800,87040,74240,116000
SB044,Two Stage Amputation,23200.0,27200.0,29000.0,SB,92800,87040,74240,116000
SB045,"Amputation - Fingers /
Toes",13500.0,15800.0,16900.0,SB,54080,50560,43200,67600
SB045,"Amputation - Fingers /
Toes",13500.0,15800.0,16900.0,SB,54080,50560,43200,67600
SB046,"Tendon Grafting /
Repair",15600.0,18300.0,19500.0,SB,62400,58560,49920,78000
SB046,"Tendon Grafting /
Repair",15600.0,18300.0,19500.0,SB,62400,58560,49920,78000
SB047,"Tendon Release /
Tenotomy",5000.0,5900.0,6300.0,SB,20160,18880,16000,25200
SB048,Tenolysis,5000.0,5900.0,6300.0,SB,20160,18880,16000,25200
,,,,,,,,,
SB049,"Reconstruction of
Cruciate Ligament with
implant and brace",32200.0,36500.0,38600.0,SB,123520,116800,103040,154400
SB049,"Reconstruction of
Cruciate Ligament with
implant and brace",32200.0,36500.0,38600.0,SB,123520,116800,103040,154400
SB050,Fasciotomy,10500.0,12300.0,13200.0,SB,42240,39360,33600,52800
SB051,"Duputryen’s
Contracture release +
rehabilitation",13800.0,15700.0,16500.0,SB,52800,50240,44160,66000
SB052,"Debridement &
Closure of injuries -
contused lacerated
wounds",15000.0,17600.0,18800.0,SB,60160,56320,48000,75200
SB052,"Debridement &
Closure of injuries -
contused lacerated
wounds",4900.0,5800.0,6100.0,SB,19520,18560,15680,24400
SB053,"Sequestectomy /
Curettage",10000.0,11700.0,12500.0,SB,40000,37440,32000,50000
SB054,"Spine deformity
correction",0.0,0.0,0.0,SB,0,0,0,0
SB055,Osteotomy,18000.0,21100.0,22500.0,SB,72000,67520,57600,90000
SB055,Osteotomy,10000.0,11700.0,12500.0,SB,40000,37440,32000,50000
SB056,"Pelvic Osteotomy and
fixation",20000.0,23400.0,25000.0,SB,80000,74880,64000,100000
SB057,High Tibial Osteotomy,16000.0,18800.0,20000.0,SB,64000,60160,51200,80000
,,,,,,,,,
SB058,Ilizarov Fixation,15000.0,17600.0,18800.0,SB,60160,56320,48000,75200
SB059,"Limb Lengthening /
Bone Transport by
Ilizarov",23700.0,27800.0,29700.0,SB,95040,88960,75840,118800
SB060,"Growth Modulation
and fixation",5700.0,6600.0,7100.0,SB,22720,21120,18240,28400
SB061,"Corrective Surgery for
foot deformities",15000.0,17600.0,18800.0,SB,60160,56320,48000,75200
SB061,"Corrective Surgery for
foot deformities",15000.0,17600.0,18800.0,SB,60160,56320,48000,75200
SB062,"Correction of club foot
per cast",5700.0,6700.0,7200.0,SB,23040,21440,18240,28800
SB063,"Corrective Surgery in
Club Foot / JESS
Fixator",12000.0,14100.0,15000.0,SB,48000,45120,38400,60000
SB064,"Excision of
Osteochondroma /
Exostosis",10000.0,11700.0,12500.0,SB,40000,37440,32000,50000
SB064,"Excision of
Osteochondroma /
Exostosis",10000.0,11700.0,12500.0,SB,40000,37440,32000,50000
SB065,Excision of Bursa,3000.0,3600.0,3800.0,SB,12160,11520,9600,15200
SB066,"Nerve Transposition /
Release / Neurolysis",13000.0,15300.0,16300.0,SB,52160,48960,41600,65200
SB066,"Nerve Transposition /
Release / Neurolysis",13000.0,15300.0,16300.0,SB,52160,48960,41600,65200
SB066,"Nerve Transposition /
Release / Neurolysis",13000.0,15300.0,16300.0,SB,52160,48960,41600,65200
SB067,Nerve Repair Surgery,13800.0,16200.0,17300.0,SB,55360,51840,44160,69200
SB068,Nerve root block,3000.0,3600.0,3800.0,SB,12160,11520,9600,15200
SB069,"Exploration and Ulnar
nerve Repair",9800.0,11500.0,12300.0,SB,39360,36800,31360,49200
SB070,"Implant Removal
under LA",5000.0,5900.0,6300.0,SB,20160,18880,16000,25200
SB070,"Implant Removal
under LA",5000.0,5900.0,6300.0,SB,20160,18880,16000,25200
SB071,"Implant Removal
under RA / GA",15000.0,17600.0,18800.0,SB,60160,56320,48000,75200
SB071,"Implant Removal
under RA / GA",15000.0,17600.0,18800.0,SB,60160,56320,48000,75200
SB072,Core Decompression,14100.0,16500.0,17600.0,SB,56320,52800,45120,70400
SB074,"Arthroscopy / open -
synovectomy",10000.0,11700.0,12500.0,SB,40000,37440,32000,50000
SB002,Application of Traction,5000.0,5900.0,6300.0,SB,20160,18880,16000,25200
SB002,Application of Traction,2000.0,2400.0,2500.0,SB,8000,7680,6400,10000
SB003,"Application of P.O.P.
casts",2200.0,2600.0,2800.0,SB,8960,8320,7040,11200
SB012,Fracture Head radius,10000.0,11700.0,12500.0,SB,40000,37440,32000,50000
,,,,,,,,,
SB015,"Fracture Condyle -
Humerus - ORIF",8500.0,10000.0,10700.0,SB,34240,32000,27200,42800
SB038,Total Hip Replacement,52500.0,61500.0,65700.0,SB,210240,196800,168000,262800
SB054,"Spine deformity
correction",0.0,0.0,0.0,SB,0,0,0,0
SC070,"Bone tumors / soft
tissue sarcomas:
surgery",52800.0,60000.0,63400.0,SC,202880,192000,168960,253600
SG092,Tendon Transfer,25000.0,28400.0,30000.0,SG,96000,90880,80000,120000
SN032,"Thoracic / Lumbar
Corpectomy with
fusion",93800.0,106500.0,112500.0,SN,360000,340800,300160,450000
SN034,Laminectomy,62500.0,71000.0,75000.0,SN,240000,227200,200000,300000
SN034,Laminectomy,68000.0,77300.0,81600.0,SN,261120,247360,217600,326400
SN046,"Carpal Tunnel
Release",18800.0,21300.0,22500.0,SN,72000,68160,60160,90000
SB068,Nerve root block,3000.0,3600.0,3800.0,SB,12160,11520,9600,15200
ST001,"Conservative
Management of Head
Injury",0.0,0.0,1300.0,ST,4160,0,0,5200
ST001,"Conservative
Management of Head
Injury",0.0,5900.0,6300.0,ST,20160,18880,0,25200
ST002,"Head injury with repair
of Facio-Maxillary
Injury & fixations
(including implants)",38800.0,44100.0,46500.0,ST,148800,141120,124160,186000
ST003,"Craniotomy and
evacuation of
Haematoma with
fixation of fracture of
long bone",75000.0,85200.0,90000.0,ST,288000,272640,240000,360000
,,,,,,,,,
ST003,"Craniotomy and
evacuation of
Haematoma with
fixation of fracture of
long bone",75000.0,85200.0,90000.0,ST,288000,272640,240000,360000
ST003,"Craniotomy and
evacuation of
Haematoma with
fixation of fracture of
long bone",93800.0,106500.0,112500.0,ST,360000,340800,300160,450000
ST003,"Craniotomy and
evacuation of
Haematoma with
fixation of fracture of
long bone",93800.0,106500.0,112500.0,ST,360000,340800,300160,450000
ST004,"Management of Chest
injury with fracture of
Long bone",30000.0,35100.0,37500.0,ST,120000,112320,96000,150000
ST004,"Management of Chest
injury with fracture of
Long bone",45000.0,52700.0,56300.0,ST,180160,168640,144000,225200
ST005,"Management of
Visceral injury and
fracture long bone",37500.0,42600.0,45000.0,ST,144000,136320,120000,180000
ST005,"Management of
Visceral injury and
fracture long bone",56300.0,63900.0,67500.0,ST,216000,204480,180160,270000
ST006,"Internal fixation of
Pelviacetabular
fracture",40000.0,46800.0,50000.0,ST,160000,149760,128000,200000
ST007,"Internal fixation with
Flap cover Surgery for
wound in compound
fracture",40000.0,46800.0,50000.0,ST,160000,149760,128000,200000
ST008,"Emergency tendons
repair ± Peripheral
Nerve repair/
reconstructive surgery",37500.0,42600.0,45000.0,ST,144000,136320,120000,180000
ST009,"Management of Nerve
Plexus / Tendon
injuries",0.0,14200.0,15000.0,ST,48000,45440,0,60000
ST009,"Management of Nerve
Plexus / Tendon
injuries",0.0,14200.0,15000.0,ST,48000,45440,0,60000
,,,,,,,,,
ST009,"Management of Nerve
Plexus / Tendon
injuries",50000.0,58500.0,62500.0,ST,200000,187200,160000,250000
ST009,"Management of Nerve
Plexus / Tendon
injuries",50000.0,58500.0,62500.0,ST,200000,187200,160000,250000
ST009,"Management of Nerve
Plexus / Tendon
injuries",20000.0,23400.0,25000.0,ST,80000,74880,64000,100000
ST010,"Plexus injury along
with Vascular injury
repair / graft",0.0,14200.0,15000.0,ST,48000,45440,0,60000
ST010,"Plexus injury along
with Vascular injury
repair / graft",75000.0,85200.0,90000.0,ST,288000,272640,240000,360000
SC001,Glossectomy,88300.0,100300.0,105900.0,SC,338880,320960,282560,423600
SC001,Glossectomy,103600.0,117700.0,124300.0,SC,397760,376640,331520,497200
SC002,Palatectomy,56400.0,64000.0,67600.0,SC,216320,204800,180480,270400
SC002,Palatectomy,64400.0,73100.0,77200.0,SC,247040,233920,206080,308800
SC003,Maxillectomy,76000.0,86300.0,91200.0,SC,291840,276160,243200,364800
SC003,Maxillectomy,67200.0,83900.0,83900.0,SC,268480,268480,215040,335600
SC003,Maxillectomy,83900.0,95300.0,100700.0,SC,322240,304960,268480,402800
SC004,"Composite resection
(Oral Cavity)",54600.0,62100.0,65600.0,SC,209920,198720,174720,262400
SC005,"Oesophageal /
Tracheal stenting",82700.0,93900.0,99200.0,SC,317440,300480,264640,396800
SC005,"Oesophageal /
Tracheal stenting",82700.0,93900.0,99200.0,SC,317440,300480,264640,396800
SC006,"Transthoracic
esophagectomy: 2F /
3F",128900.0,146400.0,154700.0,SC,495040,468480,412480,618800
SC006,"Transthoracic
esophagectomy: 2F /
3F",128900.0,146400.0,154700.0,SC,495040,468480,412480,618800
SC007,"Gastric pull-up /
Jejunal Graft",102000.0,115900.0,122400.0,SC,391680,370880,326400,489600
SC008,"Radical Small Bowel
Resection",97100.0,110300.0,116500.0,SC,372800,352960,310720,466000
SC008,"Radical Small Bowel
Resection",129500.0,147100.0,155300.0,SC,496960,470720,414400,621200
SC009,"Intersphincteric
resection",87800.0,99700.0,105300.0,SC,336960,319040,280960,421200
SC009,"Intersphincteric
resection",87800.0,99700.0,105300.0,SC,336960,319040,280960,421200
SC010,"Surgery for Abdominal
wall tumour",57700.0,65500.0,69200.0,SC,221440,209600,184640,276800
,,,,,,,,,
SC010,"Surgery for Abdominal
wall tumour",85000.0,96500.0,102000.0,SC,326400,308800,272000,408000
SC011,"Exploratory
laparotomy f / b
diversion stoma /
bypass",76100.0,86400.0,91300.0,SC,292160,276480,243520,365200
SC011,"Exploratory
laparotomy f / b
diversion stoma /
bypass",76100.0,86400.0,91300.0,SC,292160,276480,243520,365200
SC012,"Abdominoperineal
resection",86900.0,98700.0,104200.0,SC,333440,315840,278080,416800
SC012,"Abdominoperineal
resection",86900.0,98700.0,104200.0,SC,333440,315840,278080,416800
SC013,Omentectomy,35600.0,40500.0,42800.0,SC,136960,129600,113920,171200
SC014,"Procedures Requiring
Bypass Techniques",61400.0,69700.0,73600.0,SC,235520,223040,196480,294400
SC015,"Segmentectomy -
hepatobiliary system",69300.0,78700.0,83100.0,SC,265920,251840,221760,332400
SC016,"Radical / Revision
Cholecystectomy",86900.0,98700.0,104200.0,SC,333440,315840,278080,416800
SC016,"Radical / Revision
Cholecystectomy",86900.0,98700.0,104200.0,SC,333440,315840,278080,416800
SC017,"Enucleation of
pancreatic neoplasm",59800.0,67900.0,71700.0,SC,229440,217280,191360,286800
SC018,"Hepatoblastoma
Excision",85300.0,96900.0,102400.0,SC,327680,310080,272960,409600
SC019,"Hemipelvectomy -
Internal",92600.0,105200.0,111200.0,SC,355840,336640,296320,444800
SC020,Pelvic Exenteration,129600.0,147200.0,155500.0,SC,497600,471040,414720,622000
SC020,Pelvic Exenteration,129600.0,147200.0,155500.0,SC,497600,471040,414720,622000
SC020,Pelvic Exenteration,129600.0,147200.0,155500.0,SC,497600,471040,414720,622000
SC020,Pelvic Exenteration,129600.0,147200.0,155500.0,SC,497600,471040,414720,622000
SC021,Wilms tumors: surgery,57000.0,64700.0,68400.0,SC,218880,207040,182400,273600
SC022,"Ureteric end to end
anastomosis",44000.0,50000.0,52800.0,SC,168960,160000,140800,211200
SC023,"Distal ureterectomy
with reimplantation",44500.0,50500.0,53400.0,SC,170880,161600,142400,213600
SC024,Radical cystectomy,125100.0,142100.0,150100.0,SC,480320,454720,400320,600400
SC024,Radical cystectomy,162200.0,184200.0,194600.0,SC,622720,589440,519040,778400
SC024,Radical cystectomy,162200.0,184200.0,194600.0,SC,622720,589440,519040,778400
SC024,Radical cystectomy,185700.0,211000.0,222800.0,SC,712960,675200,594240,891200
SC024,Radical cystectomy,185700.0,211000.0,222800.0,SC,712960,675200,594240,891200
,,,,,,,,,
SC024,Radical cystectomy,144700.0,164300.0,173600.0,SC,555520,525760,463040,694400
SC024,Radical cystectomy,97100.0,110300.0,116500.0,SC,372800,352960,310720,466000
SC024,Radical cystectomy,96800.0,109900.0,116100.0,SC,371520,351680,309760,464400
SC024,Radical cystectomy,96800.0,109900.0,116100.0,SC,371520,351680,309760,464400
SC025,Channel TURP,38300.0,43500.0,46000.0,SC,147200,139200,122560,184000
SC026,Radical Urethrectomy,48600.0,55200.0,58400.0,SC,186880,176640,155520,233600
SC027,"Penile preserving
surgery
(WLE, Glansectomy,
Laser)",36100.0,41000.0,43400.0,SC,138880,131200,115520,173600
SC028,"Excision of
undescended
testicular mass",35700.0,40500.0,42800.0,SC,136960,129600,114240,171200
SC029,"Germ Cell Tumour
Excision",44500.0,50500.0,53400.0,SC,170880,161600,142400,213600
MG098,PET scan,0.0,0.0,0.0,MG,0,0,0,0
SG081,Lobectomy,32900.0,38400.0,41100.0,SG,131520,122880,105280,164400
SG081,Lobectomy,32900.0,38400.0,41100.0,SG,131520,122880,105280,164400
SC031,Leiomyoma excision,98300.0,111600.0,117900.0,SC,377280,357120,314560,471600
SC031,Leiomyoma excision,98300.0,111600.0,117900.0,SC,377280,357120,314560,471600
SC032,Radical Hysterectomy,53600.0,60900.0,64300.0,SC,205760,194880,171520,257200
SC032,Radical Hysterectomy,53600.0,60900.0,64300.0,SC,205760,194880,171520,257200
SC032,Radical Hysterectomy,38500.0,43700.0,46100.0,SC,147520,139840,123200,184400
,,,,,,,,,
SC032,Radical Hysterectomy,38500.0,43700.0,46100.0,SC,147520,139840,123200,184400
SC032,Radical Hysterectomy,53600.0,60900.0,64300.0,SC,205760,194880,171520,257200
SC032,Radical Hysterectomy,53600.0,60900.0,64300.0,SC,205760,194880,171520,257200
SC032,Radical Hysterectomy,88100.0,100100.0,105700.0,SC,338240,320320,281920,422800
SC033,Radical vaginectomy,48100.0,54700.0,57800.0,SC,184960,175040,153920,231200
SC034,"Vulvectomy +
reconstruction
procedures",72500.0,82300.0,87000.0,SC,278400,263360,232000,348000
SC035,Radical Trachelectomy,59700.0,67800.0,71600.0,SC,229120,216960,191040,286400
SC036,"Sacral Tumour
Excision",143000.0,162400.0,171600.0,SC,549120,519680,457600,686400
SC036,"Sacral Tumour
Excision",122400.0,139100.0,146900.0,SC,470080,445120,391680,587600
SC037,"Resection of
nasopharyngeal
tumour",70100.0,79600.0,84100.0,SC,269120,254720,224320,336400
SC038,Total Pharyngectomy,67400.0,76600.0,80900.0,SC,258880,245120,215680,323600
SC039,"Parapharyngeal
Tumour Excision",47800.0,54300.0,57300.0,SC,183360,173760,152960,229200
SC040,Laryngectomy,94500.0,107400.0,113400.0,SC,362880,343680,302400,453600
SC040,Laryngectomy,94100.0,106900.0,112900.0,SC,361280,342080,301120,451600
SC041,Tracheal resection,65900.0,74900.0,79100.0,SC,253120,239680,210880,316400
SC042,"Tracheal / Carinal
resection",96800.0,110000.0,116200.0,SC,371840,352000,309760,464800
SC043,"Tracheal Stenosis
(End to end
Anastamosis) (Throat)",50000.0,56800.0,60000.0,SC,192000,181760,160000,240000
SC044,"Central airway tumour
debulking",35100.0,39900.0,42100.0,SC,134720,127680,112320,168400
SC045,"Diagnostic
thoracoscopy",25900.0,29500.0,31100.0,SC,99520,94400,82880,124400
SC046,"Sleeve resection of
lung cancer",114800.0,130400.0,137700.0,SC,440640,417280,367360,550800
SC047,Mediastinoscopy,54000.0,61300.0,64800.0,SC,207360,196160,172800,259200
SC047,Mediastinoscopy,54000.0,61300.0,64800.0,SC,207360,196160,172800,259200
SC048,"Removal of Chest
Wall Tumour",109800.0,124700.0,131700.0,SC,421440,399040,351360,526800
SC048,"Removal of Chest
Wall Tumour",124200.0,141100.0,149000.0,SC,476800,451520,397440,596000
SC049,"Pleurectomy
Decortication",64200.0,72900.0,77000.0,SC,246400,233280,205440,308000
,,,,,,,,,
SC050,"Chamberlain
procedure",30700.0,34900.0,36800.0,SC,117760,111680,98240,147200
SC051,"Extrapleural
pneumonectomy",108200.0,122900.0,129900.0,SC,415680,393280,346240,519600
SC052,Pneumonectomy,95100.0,108100.0,114100.0,SC,365120,345920,304320,456400
SC053,Lung metastectomy,73900.0,83900.0,88600.0,SC,283520,268480,236480,354400
SC053,Lung metastectomy,73900.0,83900.0,88600.0,SC,283520,268480,236480,354400
SC054,Thoracostomy,29600.0,33600.0,35500.0,SC,113600,107520,94720,142000
SC055,"Mediastinal
lymphadenectomy",98400.0,111800.0,118000.0,SC,377600,357760,314880,472000
SC055,"Mediastinal
lymphadenectomy",98400.0,111800.0,118000.0,SC,377600,357760,314880,472000
SC056,"Mediastinal mass
excision with lung
resection",101700.0,115500.0,122000.0,SC,390400,369600,325440,488000
SC057,"Segmental resection
of lung",87000.0,98800.0,104400.0,SC,334080,316160,278400,417600
SC057,"Segmental resection
of lung",87000.0,98800.0,104400.0,SC,334080,316160,278400,417600
SC058,Wedge resection lung,100000.0,113500.0,119900.0,SC,383680,363200,320000,479600
SC058,Wedge resection lung,100000.0,113500.0,119900.0,SC,383680,363200,320000,479600
SC059,"Breast conserving
surgery",61500.0,69800.0,73800.0,SC,236160,223360,196800,295200
SC059,"Breast conserving
surgery",56600.0,64300.0,67900.0,SC,217280,205760,181120,271600
SC060,"Axillary Sampling /
Sentinel Node Biopsy",25900.0,29400.0,31000.0,SC,99200,94080,82880,124000
SC061,Axillary dissection,32200.0,36500.0,38600.0,SC,123520,116800,103040,154400
SC062,"Scalp tumour excision
with skull bone
excision",44500.0,50500.0,53400.0,SC,170880,161600,142400,213600
SC063,"Neuroblastoma
Excision",105700.0,120000.0,126800.0,SC,405760,384000,338240,507200
SC064,"Excision of Pinna for
Growths / Injuries -
Total Amputation &
Excision of External
Auditory Meatus",56300.0,63900.0,67500.0,SC,216000,204480,180160,270000
SC064,"Excision of Pinna for
Growths / Injuries -
Total Amputation &
Excision of External
Auditory Meatus",56300.0,63900.0,67500.0,SC,216000,204480,180160,270000
SC064,"Excision of Pinna for
Growths / Injuries -
Total Amputation &
Excision of External
Auditory Meatus",56300.0,63900.0,67500.0,SC,216000,204480,180160,270000
SC065,"Neck dissection -
comprehensive",33300.0,37800.0,39900.0,SC,127680,120960,106560,159600
SC066,"Benign Soft Tissue
Tumour - Excision",19300.0,21900.0,23200.0,SC,74240,70080,61760,92800
,,,,,,,,,
SC067,"Malignant Soft Tissue
Tumour -Excision",51000.0,57900.0,61200.0,SC,195840,185280,163200,244800
SC068,Regional flap,65300.0,74200.0,78400.0,SC,250880,237440,208960,313600
SC068,Regional flap,65300.0,74200.0,78400.0,SC,250880,237440,208960,313600
SC069,Rotationplasty,80100.0,91000.0,96100.0,SC,307520,291200,256320,384400
SC070,"Bone tumors / soft
tissue sarcomas:
surgery",52800.0,60000.0,63400.0,SC,202880,192000,168960,253600
SC071,"Endoprosthesis
Revision",97100.0,110300.0,116500.0,SC,372800,352960,310720,466000
SC071,"Endoprosthesis
Revision",67600.0,76800.0,81100.0,SC,259520,245760,216320,324400
SC072,"Vertebral Tumour
Excision and
Reconstruction",100000.0,113500.0,119900.0,SC,383680,363200,320000,479600
SC073,"Microvascular
reconstruction (free
flaps)",72600.0,82500.0,87100.0,SC,278720,264000,232320,348400
SC074,"Vascular
reconstruction",95300.0,108300.0,114400.0,SC,366080,346560,304960,457600
SC075,"Curopsy /
Sclerotherapy",27900.0,31700.0,33500.0,SC,107200,101440,89280,134000
SC076,Chemo Port Insertion,24000.0,27300.0,28800.0,SC,92160,87360,76800,115200
SC077,"Posterior Exenteration
(Gynaec)",101100.0,114900.0,121300.0,SC,388160,367680,323520,485200
SC078,"Bilateral pelvic lymph
Node Dissection
(BPLND)18",56100.0,63700.0,67300.0,SC,215360,203840,179520,269200
SC079,"Plastic surgery flap
division",24000.0,27300.0,28800.0,SC,92160,87360,76800,115200
SC081,"Cytoreductive surgery
for ovarian cancer",90800.0,103100.0,108900.0,SC,348480,329920,290560,435600
SC082,"Wide Excision- Oral
Cavity Malignancy",49000.0,55700.0,58800.0,SC,188160,178240,156800,235200
SE037,Exenteration,23700.0,27800.0,29700.0,SE,95040,88960,75840,118800
SB026,Arthrodesis,27000.0,31600.0,33800.0,SB,108160,101120,86400,135200
SB026,Arthrodesis,27000.0,31600.0,33800.0,SB,108160,101120,86400,135200
,,,,,,,,,
SB041,"Bone Tumour Excision
+ reconstruction",37500.0,42600.0,45000.0,SB,144000,136320,120000,180000
SG001,Oesophagectomy,125000.0,142000.0,150000.0,SG,480000,454400,400000,600000
SG003,Gastrectomy,43500.0,49500.0,52200.0,SG,167040,158400,139200,208800
SG003,Gastrectomy,43500.0,49500.0,52200.0,SG,167040,158400,139200,208800
SG003,Gastrectomy,81300.0,92300.0,97500.0,SG,312000,295360,260160,390000
SG003,Gastrectomy,81300.0,92300.0,97500.0,SG,312000,295360,260160,390000
SG0106,Subtotal Colectomy,34900.0,40900.0,43600.0,SG,139520,130880,111680,174400
SG0106,Subtotal Colectomy,34900.0,40900.0,43600.0,SG,139520,130880,111680,174400
SG010,Gastrojejunostomy,30000.0,35100.0,37500.0,SG,120000,112320,96000,150000
SG012,Feeding Jejunostomy,15000.0,17600.0,18800.0,SG,60160,56320,48000,75200
SG020,Total Colectomy,48300.0,54900.0,58000.0,SG,185600,175680,154560,232000
SG020,Total Colectomy,48300.0,54900.0,58000.0,SG,185600,175680,154560,232000
SG021,Hemi colectomy,35200.0,40000.0,42200.0,SG,135040,128000,112640,168800
SG021,Hemi colectomy,35200.0,40000.0,42200.0,SG,135040,128000,112640,168800
SG021,Hemi colectomy,35200.0,40000.0,42200.0,SG,135040,128000,112640,168800
SG021,Hemi colectomy,35200.0,40000.0,42200.0,SG,135040,128000,112640,168800
,,,,,,,,,
SG023,Colostomy,20000.0,23400.0,25000.0,SG,80000,74880,64000,100000
SG024,Closure of stoma,16700.0,19600.0,20900.0,SG,66880,62720,53440,83600
SG028,Rectal Polyp Excision,10000.0,11700.0,12500.0,SG,40000,37440,32000,50000
SG029,"Anterior Resection of
rectum",50000.0,58500.0,62500.0,SG,200000,187200,160000,250000
SG029,"Anterior Resection of
rectum",50000.0,58500.0,62500.0,SG,200000,187200,160000,250000
SG037,Hepatic Resection,37500.0,43900.0,46900.0,SG,150080,140480,120000,187600
SG037,Hepatic Resection,37500.0,43900.0,46900.0,SG,150080,140480,120000,187600
